time,data,src
1722605901.417656,vname=abe|range=24.38|age=0.33#vname=max|range=0.84|age=1.26#vname=oak|range=2.54|age=1.01,pContactMgrV20
1722605902.417166,vname=abe|range=24.41|age=1.34#vname=max|range=0.82|age=2.27#vname=oak|range=2.55|age=2.02,pContactMgrV20
1722605903.4186661,vname=abe|range=24.42|age=2.34#vname=max|range=0.89|age=0.26#vname=oak|range=2.56|age=3.02,pContactMgrV20
1722605904.4204261,vname=abe|range=24.53|age=0.33#vname=max|range=0.88|age=1.26#vname=oak|range=2.36|age=1.01,pContactMgrV20
1722605905.421876,vname=abe|range=24.55|age=1.33#vname=max|range=0.88|age=2.26#vname=oak|range=2.36|age=2.01,pContactMgrV20
1722605906.4234061,vname=abe|range=24.57|age=2.33#vname=max|range=0.85|age=0.25#vname=oak|range=2.34|age=3.01,pContactMgrV20
1722605907.426836,vname=abe|range=24.62|age=0.31#vname=max|range=0.84|age=1.25#vname=oak|range=2.14|age=0.99,pContactMgrV20
1722605908.428806,vname=abe|range=24.63|age=1.32#vname=max|range=0.84|age=2.26#vname=oak|range=2.13|age=2.00,pContactMgrV20
1722605909.429006,vname=abe|range=24.64|age=2.32#vname=max|range=0.90|age=0.25#vname=oak|range=2.13|age=3.00,pContactMgrV20
1722605910.428786,vname=abe|range=24.66|age=0.31#vname=max|range=0.89|age=1.25#vname=oak|range=1.95|age=0.98,pContactMgrV20
1722605911.430216,vname=abe|range=24.68|age=1.31#vname=max|range=0.92|age=2.25#vname=oak|range=1.95|age=1.98,pContactMgrV20
1722605912.4320261,vname=abe|range=24.72|age=1.05#vname=max|range=0.96|age=0.23#vname=oak|range=1.92|age=2.98,pContactMgrV20
1722605913.433656,vname=abe|range=24.72|age=2.05#vname=max|range=0.98|age=1.23#vname=oak|range=1.82|age=0.97,pContactMgrV20
1722605914.435206,vname=abe|range=24.73|age=3.05#vname=max|range=1.00|age=2.23#vname=oak|range=1.82|age=1.97,pContactMgrV20
1722605915.438416,vname=abe|range=24.72|age=1.05#vname=max|range=0.99|age=0.23#vname=oak|range=1.80|age=2.98,pContactMgrV20
1722605916.439726,vname=abe|range=24.71|age=2.05#vname=max|range=0.97|age=1.23#vname=oak|range=1.68|age=0.96,pContactMgrV20
1722605917.438986,vname=abe|range=24.70|age=3.05#vname=max|range=0.93|age=2.23#vname=oak|range=1.67|age=1.96,pContactMgrV20
1722605918.4408062,vname=abe|range=24.70|age=1.04#vname=max|range=0.84|age=0.21#vname=oak|range=1.67|age=2.96,pContactMgrV20
1722605919.442326,vname=abe|range=24.69|age=2.04#vname=max|range=0.78|age=1.21#vname=oak|range=1.61|age=0.95,pContactMgrV20
1722605920.443886,vname=abe|range=24.67|age=3.04#vname=max|range=0.75|age=2.21#vname=oak|range=1.63|age=1.95,pContactMgrV20
1722605921.445486,vname=abe|range=24.63|age=1.02#vname=max|range=0.46|age=0.20#vname=oak|range=1.66|age=2.95,pContactMgrV20
1722605922.4488761,vname=abe|range=24.62|age=2.03#vname=max|range=0.42|age=1.21#vname=oak|range=1.73|age=0.94,pContactMgrV20
1722605923.450146,vname=abe|range=24.64|age=3.03#vname=max|range=0.40|age=2.21#vname=oak|range=1.71|age=1.94,pContactMgrV20
1722605924.451796,vname=abe|range=24.68|age=1.02#vname=max|range=0.15|age=0.70#vname=oak|range=1.71|age=2.94,pContactMgrV20
1722605925.4513361,vname=abe|range=24.71|age=2.02#vname=max|range=0.11|age=1.70#vname=oak|range=1.76|age=0.92,pContactMgrV20
1722605926.453096,vname=abe|range=24.77|age=0.76#vname=max|range=0.09|age=2.70#vname=oak|range=1.73|age=1.92,pContactMgrV20
1722605927.454646,vname=abe|range=24.77|age=1.76#vname=max|range=0.15|age=1.06#vname=oak|range=1.73|age=2.92,pContactMgrV20
1722605928.456396,vname=abe|range=24.78|age=0.75#vname=max|range=0.17|age=2.06#vname=oak|range=1.72|age=0.91,pContactMgrV20
1722605929.457896,vname=abe|range=24.80|age=1.76#vname=max|range=0.25|age=3.07#vname=oak|range=1.72|age=1.92,pContactMgrV20
1722605930.461546,vname=abe|range=24.81|age=2.76#vname=max|range=0.51|age=1.18#vname=oak|range=1.72|age=2.92,pContactMgrV20
1722605931.462526,vname=abe|range=24.84|age=0.74#vname=max|range=0.55|age=2.18#vname=oak|range=1.65|age=0.90,pContactMgrV20
1722605932.464046,vname=abe|range=24.86|age=1.74#vname=max|range=0.75|age=0.17#vname=oak|range=1.63|age=1.90,pContactMgrV20
1722605933.465746,vname=abe|range=24.88|age=2.74#vname=max|range=0.77|age=1.17#vname=oak|range=1.62|age=2.90,pContactMgrV20
1722605934.466756,vname=abe|range=24.87|age=0.73#vname=max|range=0.76|age=2.17#vname=oak|range=1.58|age=0.89,pContactMgrV20
1722605935.467926,vname=abe|range=24.90|age=1.73#vname=max|range=0.93|age=0.15#vname=oak|range=1.55|age=1.89,pContactMgrV20
1722605936.469396,vname=abe|range=24.93|age=2.74#vname=max|range=0.91|age=1.16#vname=oak|range=1.51|age=2.90,pContactMgrV20
1722605937.470066,vname=abe|range=24.97|age=0.72#vname=max|range=0.91|age=2.16#vname=oak|range=1.52|age=0.88,pContactMgrV20
1722605938.471756,vname=abe|range=24.98|age=1.72#vname=max|range=1.14|age=0.15#vname=oak|range=1.51|age=1.88,pContactMgrV20
1722605939.471746,vname=abe|range=24.99|age=2.72#vname=max|range=1.13|age=1.15#vname=oak|range=1.49|age=2.88,pContactMgrV20
1722605940.473326,vname=abe|range=25.03|age=0.71#vname=max|range=1.17|age=2.15#vname=oak|range=1.58|age=0.86,pContactMgrV20
1722605941.474536,vname=abe|range=25.04|age=1.71#vname=max|range=1.38|age=0.14#vname=oak|range=1.60|age=1.86,pContactMgrV20
1722605942.475536,vname=abe|range=25.06|age=2.71#vname=max|range=1.40|age=1.14#vname=oak|range=1.59|age=2.86,pContactMgrV20
1722605943.476876,vname=abe|range=25.05|age=0.69#vname=max|range=1.40|age=2.14#vname=oak|range=1.67|age=0.85,pContactMgrV20
1722605944.478226,vname=abe|range=25.06|age=1.69#vname=max|range=1.42|age=3.14#vname=oak|range=1.68|age=1.85,pContactMgrV20
1722605945.479176,vname=abe|range=25.07|age=2.70#vname=max|range=1.55|age=1.13#vname=oak|range=1.69|age=2.86,pContactMgrV20
1722605946.480576,vname=abe|range=25.10|age=0.69#vname=max|range=1.59|age=2.13#vname=oak|range=1.77|age=0.84,pContactMgrV20
1722605947.481776,vname=abe|range=25.13|age=1.69#vname=max|range=1.56|age=0.12#vname=oak|range=1.73|age=1.84,pContactMgrV20
1722605948.482966,vname=abe|range=25.18|age=2.69#vname=max|range=1.58|age=1.12#vname=oak|range=1.71|age=2.84,pContactMgrV20
1722605949.484286,vname=abe|range=25.26|age=0.68#vname=max|range=1.60|age=2.12#vname=oak|range=1.80|age=0.82,pContactMgrV20
1722605950.485626,vname=abe|range=25.27|age=1.68#vname=max|range=1.51|age=0.10#vname=oak|range=1.79|age=1.82,pContactMgrV20
1722605951.486706,vname=abe|range=25.27|age=2.68#vname=max|range=1.49|age=1.10#vname=oak|range=1.77|age=2.82,pContactMgrV20
1722605952.488436,vname=abe|range=25.30|age=0.67#vname=max|range=1.51|age=2.11#vname=oak|range=1.83|age=0.82,pContactMgrV20
1722605953.489556,vname=abe|range=25.33|age=1.67#vname=max|range=1.56|age=3.11#vname=oak|range=1.86|age=1.82,pContactMgrV20
1722605954.490876,vname=abe|range=25.35|age=2.67#vname=max|range=1.50|age=1.10#vname=oak|range=1.90|age=2.82,pContactMgrV20
1722605955.492286,vname=abe|range=25.33|age=0.66#vname=max|range=1.52|age=2.10#vname=oak|range=1.92|age=0.80,pContactMgrV20
1722605956.494096,vname=abe|range=25.35|age=1.66#vname=max|range=1.57|age=3.10#vname=oak|range=1.95|age=1.80,pContactMgrV20
1722605957.495426,vname=abe|range=25.35|age=0.40#vname=max|range=1.48|age=1.09#vname=oak|range=1.97|age=2.80,pContactMgrV20
1722605958.496686,vname=abe|range=25.39|age=1.40#vname=max|range=1.51|age=2.09#vname=oak|range=1.88|age=0.78,pContactMgrV20
1722605959.499526,vname=abe|range=25.39|age=0.27#vname=max|range=1.36|age=0.21#vname=oak|range=1.89|age=1.79,pContactMgrV20
1722605960.498876,vname=abe|range=25.41|age=1.27#vname=max|range=1.38|age=1.21#vname=oak|range=1.88|age=2.79,pContactMgrV20
1722605961.5003161,vname=abe|range=25.43|age=2.27#vname=max|range=1.37|age=2.21#vname=oak|range=1.77|age=0.78,pContactMgrV20
1722605962.501846,vname=abe|range=25.42|age=0.26#vname=max|range=1.14|age=0.20#vname=oak|range=1.73|age=1.78,pContactMgrV20
1722605963.503776,vname=abe|range=25.44|age=1.26#vname=max|range=1.13|age=1.20#vname=oak|range=1.70|age=2.78,pContactMgrV20
1722605964.505346,vname=abe|range=25.47|age=2.26#vname=max|range=1.13|age=2.20#vname=oak|range=1.57|age=1.01,pContactMgrV20
1722605965.506696,vname=abe|range=25.44|age=0.24#vname=max|range=0.97|age=0.19#vname=oak|range=1.58|age=2.01,pContactMgrV20
1722605966.507976,vname=abe|range=25.45|age=1.24#vname=max|range=0.98|age=1.19#vname=oak|range=1.47|age=0.37,pContactMgrV20
1722605967.509116,vname=abe|range=25.45|age=2.25#vname=max|range=1.00|age=2.20#vname=oak|range=1.47|age=1.38,pContactMgrV20
1722605968.5106761,vname=abe|range=25.42|age=0.24#vname=max|range=0.80|age=0.19#vname=oak|range=1.48|age=2.38,pContactMgrV20
1722605969.511916,vname=abe|range=25.44|age=1.24#vname=max|range=0.84|age=1.19#vname=oak|range=1.39|age=0.87,pContactMgrV20
1722605970.513106,vname=abe|range=25.45|age=2.24#vname=max|range=0.88|age=2.19#vname=oak|range=1.40|age=1.87,pContactMgrV20
1722605971.514726,vname=abe|range=25.46|age=3.24#vname=max|range=0.60|age=0.55#vname=oak|range=1.33|age=0.61,pContactMgrV20
1722605972.516696,vname=abe|range=25.46|age=1.22#vname=max|range=0.62|age=1.55#vname=oak|range=1.33|age=1.61,pContactMgrV20
1722605973.518476,vname=abe|range=25.47|age=2.22#vname=max|range=0.64|age=2.55#vname=oak|range=1.33|age=2.61,pContactMgrV20
1722605974.5190861,vname=abe|range=25.44|age=0.22#vname=max|range=0.38|age=0.55#vname=oak|range=1.26|age=0.60,pContactMgrV20
1722605975.518596,vname=abe|range=25.43|age=1.22#vname=max|range=0.39|age=1.55#vname=oak|range=1.27|age=1.60,pContactMgrV20
1722605976.520266,vname=abe|range=25.43|age=2.22#vname=max|range=0.39|age=2.55#vname=oak|range=1.27|age=2.60,pContactMgrV20
1722605977.522046,vname=abe|range=25.39|age=0.20#vname=max|range=0.22|age=0.54#vname=oak|range=1.22|age=0.58,pContactMgrV20
1722605978.523696,vname=abe|range=25.40|age=0.45#vname=max|range=0.22|age=1.54#vname=oak|range=1.20|age=1.58,pContactMgrV20
