time,data,src
1722605885.599539,1.8|2.6|26.6,pContactMgrV20
1722605886.099639,1.8|2.6|26.6,pContactMgrV20
1722605886.5999289,1.8|2.6|26.6,pContactMgrV20
1722605887.100009,1.8|2.6|26.6,pContactMgrV20
1722605887.6013288,1.8|2.6|26.6,pContactMgrV20
1722605888.101539,1.8|2.6|26.6,pContactMgrV20
1722605888.601819,2|2.7|26.6,pContactMgrV20
1722605889.101909,2|2.7|26.6,pContactMgrV20
1722605889.602499,2|2.7|26.6,pContactMgrV20
1722605890.102629,2|2.7|26.6,pContactMgrV20
1722605890.602679,2|2.7|26.6,pContactMgrV20
1722605891.103819,2.1|2.7|26.6,pContactMgrV20
1722605891.604409,2.2|2.7|26.6,pContactMgrV20
1722605892.104519,2.2|2.7|26.6,pContactMgrV20
1722605892.605109,2.2|2.7|26.6,pContactMgrV20
1722605893.104919,2.2|2.7|26.6,pContactMgrV20
1722605893.605319,2.2|2.7|26.6,pContactMgrV20
1722605894.105409,2.2|2.7|26.6,pContactMgrV20
1722605894.606869,2.1|2.7|26.6,pContactMgrV20
1722605895.106899,2.1|2.7|26.6,pContactMgrV20
1722605895.608759,2.1|2.7|26.7,pContactMgrV20
1722605896.109629,2.1|2.7|26.7,pContactMgrV20
1722605896.610839,2.1|2.7|26.7,pContactMgrV20
1722605897.110669,2.1|2.7|26.7,pContactMgrV20
1722605897.611829,2|2.6|26.7,pContactMgrV20
1722605898.110969,2|2.6|26.6,pContactMgrV20
1722605898.611219,2|2.6|26.7,pContactMgrV20
1722605899.111259,2|2.6|26.7,pContactMgrV20
1722605899.612499,1.9|2.6|26.7,pContactMgrV20
1722605900.112609,1.9|2.5|26.7,pContactMgrV20
1722605900.614059,1.7|2.5|26.7,pContactMgrV20
1722605901.1141589,1.7|2.5|26.7,pContactMgrV20
1722605901.6152189,1.7|2.5|26.7,pContactMgrV20
1722605902.115699,1.6|2.4|26.7,pContactMgrV20
1722605902.615809,1.6|2.4|26.7,pContactMgrV20
1722605903.1169488,1.6|2.4|26.6,pContactMgrV20
1722605903.617749,1.5|2.4|26.6,pContactMgrV20
1722605904.117909,1.4|2.3|26.6,pContactMgrV20
1722605904.618229,1.4|2.3|26.7,pContactMgrV20
1722605905.118619,1.4|2.3|26.6,pContactMgrV20
1722605905.618909,1.3|2.2|26.6,pContactMgrV20
1722605906.119019,1.3|2.2|26.6,pContactMgrV20
1722605906.619919,1.3|2.1|26.5,pContactMgrV20
1722605907.119989,1.3|2.1|26.5,pContactMgrV20
1722605907.621559,1.3|2.1|26.5,pContactMgrV20
1722605908.121629,1.3|2.1|26.5,pContactMgrV20
1722605908.622499,1.2|2|26.5,pContactMgrV20
1722605909.123159,1.2|2|26.5,pContactMgrV20
1722605909.624769,1.2|2|26.5,pContactMgrV20
1722605910.124099,1.2|1.9|26.5,pContactMgrV20
1722605910.624259,1.2|1.9|26.5,pContactMgrV20
1722605911.1243289,1.2|1.9|26.4,pContactMgrV20
1722605911.625439,1.2|1.9|26.4,pContactMgrV20
1722605912.125479,1.2|1.9|26.4,pContactMgrV20
1722605912.626759,1.3|1.8|26.4,pContactMgrV20
1722605913.126829,1.3|1.8|26.4,pContactMgrV20
1722605913.628249,1.3|1.8|26.4,pContactMgrV20
1722605914.128319,1.3|1.7|26.4,pContactMgrV20
1722605914.6294188,1.3|1.7|26.4,pContactMgrV20
1722605915.130609,1.3|1.7|26.3,pContactMgrV20
1722605915.631739,1.4|1.7|26.3,pContactMgrV20
1722605916.131569,1.4|1.7|26.3,pContactMgrV20
1722605916.632509,1.4|1.7|26.3,pContactMgrV20
1722605917.132649,1.4|1.6|26.3,pContactMgrV20
1722605917.633169,1.4|1.6|26.3,pContactMgrV20
1722605918.133169,1.4|1.6|26.3,pContactMgrV20
1722605918.635819,1.5|1.6|26.3,pContactMgrV20
1722605919.136309,1.5|1.6|26.3,pContactMgrV20
1722605919.636929,1.5|1.6|26.3,pContactMgrV20
1722605920.137459,1.5|1.6|26.3,pContactMgrV20
1722605920.637799,1.5|1.6|26.3,pContactMgrV20
1722605921.137829,1.6|1.6|26.3,pContactMgrV20
1722605921.639459,1.6|1.7|26.3,pContactMgrV20
1722605922.139589,1.6|1.7|26.4,pContactMgrV20
1722605922.639839,1.6|1.7|26.4,pContactMgrV20
1722605923.139879,1.7|1.7|26.4,pContactMgrV20
1722605923.6413589,1.7|1.8|26.4,pContactMgrV20
1722605924.141629,1.7|1.8|26.4,pContactMgrV20
1722605924.641959,1.7|1.8|26.4,pContactMgrV20
1722605925.142119,1.7|1.8|26.4,pContactMgrV20
1722605925.642639,1.7|1.8|26.4,pContactMgrV20
1722605926.142919,1.7|1.8|26.4,pContactMgrV20
1722605926.643209,1.8|1.8|26.4,pContactMgrV20
1722605927.143319,1.8|1.8|26.4,pContactMgrV20
1722605927.643899,1.7|1.7|26.4,pContactMgrV20
1722605928.144129,1.7|1.7|26.4,pContactMgrV20
1722605928.644279,1.7|1.7|26.4,pContactMgrV20
1722605929.144389,1.7|1.7|26.4,pContactMgrV20
1722605929.644849,1.7|1.7|26.4,pContactMgrV20
1722605930.1448689,1.6|1.7|26.3,pContactMgrV20
1722605930.646209,1.6|1.7|26.3,pContactMgrV20
1722605931.146479,1.6|1.7|26.3,pContactMgrV20
1722605931.6469688,1.6|1.7|26.3,pContactMgrV20
1722605932.147019,1.6|1.6|26.3,pContactMgrV20
1722605932.648799,1.6|1.7|26.3,pContactMgrV20
1722605933.148879,1.6|1.6|26.3,pContactMgrV20
1722605933.650889,1.6|1.6|26.2,pContactMgrV20
1722605934.151409,1.6|1.6|26.2,pContactMgrV20
1722605934.651499,1.6|1.6|26.2,pContactMgrV20
1722605935.152849,1.6|1.6|26.2,pContactMgrV20
1722605935.653269,1.6|1.6|26.2,pContactMgrV20
1722605936.153379,1.6|1.6|26.2,pContactMgrV20
1722605936.654679,1.6|1.6|26.2,pContactMgrV20
1722605937.155019,1.6|1.6|26.2,pContactMgrV20
1722605937.655339,1.6|1.6|26.2,pContactMgrV20
1722605938.1554089,1.6|1.6|26.2,pContactMgrV20
1722605938.6566489,1.6|1.6|26.2,pContactMgrV20
1722605939.1568289,1.6|1.6|26.2,pContactMgrV20
1722605939.657299,1.6|1.6|26.2,pContactMgrV20
1722605940.1575289,1.6|1.6|26.2,pContactMgrV20
1722605940.6576889,1.6|1.6|26.2,pContactMgrV20
1722605941.158629,1.6|1.6|26.2,pContactMgrV20
1722605941.6590788,1.6|1.6|26.2,pContactMgrV20
1722605942.159199,1.6|1.6|26.1,pContactMgrV20
1722605942.6594589,1.6|1.7|26.1,pContactMgrV20
1722605943.159699,1.6|1.7|26.1,pContactMgrV20
1722605943.659999,1.6|1.7|26.1,pContactMgrV20
1722605944.160019,1.6|1.7|26.1,pContactMgrV20
1722605944.661339,1.6|1.7|26.1,pContactMgrV20
1722605945.161419,1.6|1.7|26.1,pContactMgrV20
1722605945.662839,1.6|1.8|26.1,pContactMgrV20
1722605946.163219,1.6|1.8|26.1,pContactMgrV20
1722605946.663349,1.6|1.8|26.1,pContactMgrV20
1722605947.164399,1.6|1.8|26.1,pContactMgrV20
1722605947.665869,1.5|1.8|26.1,pContactMgrV20
1722605948.167109,1.5|1.9|26.1,pContactMgrV20
1722605948.6671689,1.5|1.8|26.1,pContactMgrV20
1722605949.167439,1.6|1.9|26.2,pContactMgrV20
1722605949.667799,1.6|1.9|26.2,pContactMgrV20
1722605950.167919,1.6|1.9|26.2,pContactMgrV20
1722605950.668639,1.6|1.9|26.2,pContactMgrV20
1722605951.168499,1.6|1.9|26.2,pContactMgrV20
1722605951.6699688,1.7|1.8|26.3,pContactMgrV20
1722605952.170269,1.7|1.9|26.3,pContactMgrV20
1722605952.670389,1.7|1.9|26.4,pContactMgrV20
1722605953.171509,1.7|1.8|26.4,pContactMgrV20
1722605953.6720788,1.6|1.8|26.4,pContactMgrV20
1722605954.172129,1.6|1.8|26.4,pContactMgrV20
1722605954.6745389,1.6|1.9|26.5,pContactMgrV20
1722605955.173779,1.6|1.9|26.5,pContactMgrV20
1722605955.674129,1.7|1.9|26.5,pContactMgrV20
1722605956.174169,1.7|1.9|26.5,pContactMgrV20
1722605956.675269,1.7|1.8|26.5,pContactMgrV20
1722605957.176579,1.5|1.8|26.5,pContactMgrV20
1722605957.677229,1.5|1.9|26.5,pContactMgrV20
1722605958.1773689,1.5|1.9|26.5,pContactMgrV20
1722605958.678299,1.5|1.8|26.6,pContactMgrV20
1722605959.178259,1.5|1.8|26.6,pContactMgrV20
