time,data,src
1722605874.4327672,vname=abe|range=25.35|age=0.48#vname=ned|range=1.20|age=1.49#vname=oak|range=1.14|age=1.18,pContactMgrV20
1722605875.434317,vname=abe|range=25.34|age=1.48#vname=ned|range=1.16|age=2.49#vname=oak|range=1.14|age=2.18,pContactMgrV20
1722605876.435967,vname=abe|range=25.32|age=2.48#vname=ned|range=1.11|age=0.49#vname=oak|range=1.26|age=0.17,pContactMgrV20
1722605877.439827,vname=abe|range=25.24|age=0.48#vname=ned|range=1.06|age=1.50#vname=oak|range=1.26|age=1.18,pContactMgrV20
1722605878.441127,vname=abe|range=25.25|age=1.48#vname=ned|range=1.03|age=2.50#vname=oak|range=1.25|age=2.18,pContactMgrV20
1722605879.441067,vname=abe|range=25.22|age=2.48#vname=ned|range=0.96|age=0.48#vname=oak|range=1.28|age=3.18,pContactMgrV20
1722605880.442687,vname=abe|range=25.14|age=0.46#vname=ned|range=0.92|age=1.48#vname=oak|range=1.44|age=1.16,pContactMgrV20
1722605881.4445271,vname=abe|range=25.14|age=1.46#vname=ned|range=0.89|age=2.48#vname=oak|range=1.45|age=2.16,pContactMgrV20
1722605882.446017,vname=abe|range=25.12|age=2.46#vname=ned|range=0.88|age=0.47#vname=oak|range=1.62|age=0.14,pContactMgrV20
1722605883.4476871,vname=abe|range=25.05|age=0.46#vname=ned|range=0.86|age=1.48#vname=oak|range=1.63|age=1.15,pContactMgrV20
1722605884.450577,vname=abe|range=25.03|age=1.46#vname=ned|range=0.83|age=2.48#vname=oak|range=1.66|age=2.15,pContactMgrV20
1722605885.4527571,vname=abe|range=25.04|age=2.46#vname=ned|range=0.81|age=0.47#vname=oak|range=1.67|age=3.15,pContactMgrV20
1722605886.452927,vname=abe|range=24.97|age=0.45#vname=ned|range=0.80|age=1.47#vname=oak|range=1.82|age=1.14,pContactMgrV20
1722605887.454937,vname=abe|range=24.96|age=1.45#vname=ned|range=0.78|age=2.47#vname=oak|range=1.86|age=2.14,pContactMgrV20
1722605888.455787,vname=abe|range=24.95|age=2.45#vname=ned|range=0.82|age=0.46#vname=oak|range=1.96|age=0.12,pContactMgrV20
1722605889.456407,vname=abe|range=24.92|age=0.43#vname=ned|range=0.83|age=1.46#vname=oak|range=2.00|age=1.12,pContactMgrV20
1722605890.455357,vname=abe|range=24.93|age=1.43#vname=ned|range=0.84|age=2.46#vname=oak|range=2.02|age=2.12,pContactMgrV20
1722605891.4570072,vname=abe|range=24.93|age=2.44#vname=ned|range=0.84|age=0.46#vname=oak|range=2.15|age=0.11,pContactMgrV20
1722605892.459777,vname=abe|range=24.92|age=0.43#vname=ned|range=0.83|age=1.46#vname=oak|range=2.15|age=1.11,pContactMgrV20
1722605893.4610171,vname=abe|range=24.93|age=1.43#vname=ned|range=0.83|age=2.46#vname=oak|range=2.12|age=2.11,pContactMgrV20
1722605894.462107,vname=abe|range=24.92|age=2.43#vname=ned|range=0.82|age=0.45#vname=oak|range=2.11|age=3.11,pContactMgrV20
1722605895.4645472,vname=abe|range=25.02|age=0.41#vname=ned|range=0.83|age=1.45#vname=oak|range=2.12|age=1.10,pContactMgrV20
1722605896.4657772,vname=abe|range=25.03|age=1.41#vname=ned|range=0.83|age=2.45#vname=oak|range=2.10|age=2.10,pContactMgrV20
1722605897.468297,vname=abe|range=25.05|age=2.41#vname=ned|range=0.88|age=0.44#vname=oak|range=2.01|age=0.08,pContactMgrV20
1722605898.469767,vname=abe|range=25.14|age=0.41#vname=ned|range=0.89|age=1.45#vname=oak|range=1.95|age=1.09,pContactMgrV20
1722605899.470827,vname=abe|range=25.15|age=1.41#vname=ned|range=0.89|age=2.45#vname=oak|range=1.91|age=2.09,pContactMgrV20
1722605900.468887,vname=abe|range=25.18|age=2.41#vname=ned|range=0.85|age=0.44#vname=oak|range=1.86|age=3.09,pContactMgrV20
1722605901.470997,vname=abe|range=25.23|age=0.39#vname=ned|range=0.87|age=1.44#vname=oak|range=1.70|age=1.07,pContactMgrV20
1722605902.4734871,vname=abe|range=25.24|age=1.39#vname=ned|range=0.88|age=2.44#vname=oak|range=1.68|age=2.07,pContactMgrV20
1722605903.475527,vname=abe|range=25.24|age=2.39#vname=ned|range=0.88|age=0.43#vname=oak|range=1.67|age=3.07,pContactMgrV20
1722605904.474297,vname=abe|range=25.29|age=0.38#vname=ned|range=0.88|age=1.43#vname=oak|range=1.49|age=1.06,pContactMgrV20
1722605905.4761372,vname=abe|range=25.27|age=1.38#vname=ned|range=0.86|age=2.43#vname=oak|range=1.51|age=2.06,pContactMgrV20
1722605906.477587,vname=abe|range=25.25|age=2.39#vname=ned|range=0.85|age=0.43#vname=oak|range=1.51|age=3.07,pContactMgrV20
1722605907.479337,vname=abe|range=25.27|age=0.37#vname=ned|range=0.86|age=1.43#vname=oak|range=1.34|age=1.05,pContactMgrV20
1722605908.481287,vname=abe|range=25.25|age=1.37#vname=ned|range=0.89|age=2.43#vname=oak|range=1.35|age=2.05,pContactMgrV20
1722605909.483907,vname=abe|range=25.24|age=2.37#vname=ned|range=0.89|age=0.42#vname=oak|range=1.36|age=3.05,pContactMgrV20
1722605910.485327,vname=abe|range=25.19|age=0.36#vname=ned|range=0.90|age=1.42#vname=oak|range=1.28|age=1.03,pContactMgrV20
1722605911.4852371,vname=abe|range=25.17|age=1.36#vname=ned|range=0.93|age=2.42#vname=oak|range=1.30|age=2.03,pContactMgrV20
1722605912.484857,vname=abe|range=25.16|age=1.10#vname=ned|range=0.98|age=0.41#vname=oak|range=1.32|age=3.03,pContactMgrV20
1722605913.4864972,vname=abe|range=25.13|age=2.10#vname=ned|range=0.98|age=1.41#vname=oak|range=1.30|age=1.02,pContactMgrV20
1722605914.490267,vname=abe|range=25.11|age=3.11#vname=ned|range=0.98|age=2.42#vname=oak|range=1.33|age=2.03,pContactMgrV20
1722605915.492057,vname=abe|range=25.03|age=1.10#vname=ned|range=1.02|age=0.41#vname=oak|range=1.37|age=3.03,pContactMgrV20
1722605916.492497,vname=abe|range=25.01|age=2.10#vname=ned|range=1.00|age=1.41#vname=oak|range=1.40|age=1.01,pContactMgrV20
1722605917.492837,vname=abe|range=25.00|age=0.09#vname=ned|range=1.00|age=2.41#vname=oak|range=1.41|age=2.01,pContactMgrV20
1722605918.494257,vname=abe|range=24.97|age=1.09#vname=ned|range=0.85|age=0.40#vname=oak|range=1.43|age=3.01,pContactMgrV20
1722605919.4956172,vname=abe|range=24.93|age=2.09#vname=ned|range=0.80|age=1.40#vname=oak|range=1.49|age=1.00,pContactMgrV20
1722605920.496807,vname=abe|range=24.90|age=3.09#vname=ned|range=0.73|age=2.40#vname=oak|range=1.50|age=2.00,pContactMgrV20
1722605921.4982271,vname=abe|range=24.85|age=1.08#vname=ned|range=0.47|age=0.40#vname=oak|range=1.51|age=3.01,pContactMgrV20
1722605922.499247,vname=abe|range=24.80|age=2.08#vname=ned|range=0.37|age=1.40#vname=oak|range=1.63|age=0.99,pContactMgrV20
1722605923.500817,vname=abe|range=24.79|age=0.07#vname=ned|range=0.26|age=2.40#vname=oak|range=1.63|age=1.99,pContactMgrV20
1722605924.501997,vname=abe|range=24.74|age=1.07#vname=ned|range=0.09|age=0.39#vname=oak|range=1.67|age=2.99,pContactMgrV20
1722605925.5029671,vname=abe|range=24.70|age=2.07#vname=ned|range=0.02|age=1.39#vname=oak|range=1.76|age=0.97,pContactMgrV20
