time,NAME,X,Y,SPD,HDG,TYPE,COLOR,MODE,ALLSTOP,test,TIME,LENGTH,src
1722608000.5779471,max,14.36,-30.75,0.03,117.67,kayak,gray70,MALCONFIG,n/a,825,1722608000.58,4,pNodeReporter
1722608003.592947,max,14.36,-30.75,0.02,117.67,kayak,gray70,MALCONFIG,n/a,826,1722608003.59,4,pNodeReporter
1722608006.602937,max,14.41,-30.6,0.03,117.67,kayak,gray70,MALCONFIG,n/a,827,1722608006.6,4,pNodeReporter
1722608009.6114872,max,14.48,-30.44,0.03,117.67,kayak,gray70,MALCONFIG,n/a,828,1722608009.61,4,pNodeReporter
1722608012.625257,max,14.48,-30.34,0.02,117.67,kayak,gray70,MALCONFIG,n/a,829,1722608012.63,4,pNodeReporter
1722608015.633887,max,14.48,-30.34,0.03,117.67,kayak,gray70,MALCONFIG,n/a,830,1722608015.63,4,pNodeReporter
1722608018.644887,max,14.43,-30.36,0.03,117.67,kayak,gray70,MALCONFIG,n/a,831,1722608018.64,4,pNodeReporter
1722608021.655687,max,14.4,-30.42,0.02,117.67,kayak,gray70,MALCONFIG,n/a,832,1722608021.66,4,pNodeReporter
1722608024.671947,max,14.35,-30.36,0.03,117.67,kayak,gray70,MALCONFIG,n/a,833,1722608024.67,4,pNodeReporter
1722608027.6861172,max,14.35,-30.23,0.01,117.67,kayak,gray70,MALCONFIG,n/a,834,1722608027.69,4,pNodeReporter
1722608030.694467,max,14.35,-30.08,0.02,117.67,kayak,gray70,MALCONFIG,n/a,835,1722608030.69,4,pNodeReporter
1722608033.705507,max,14.36,-29.9,0.03,117.67,kayak,gray70,MALCONFIG,n/a,836,1722608033.71,4,pNodeReporter
1722608036.721517,max,14.3,-29.75,0.01,117.67,kayak,gray70,MALCONFIG,n/a,837,1722608036.72,4,pNodeReporter
1722608039.7357671,max,14.29,-29.64,0.02,117.67,kayak,gray70,MALCONFIG,n/a,838,1722608039.74,4,pNodeReporter
1722608042.749417,max,14.3,-29.55,0.01,117.67,kayak,gray70,MALCONFIG,n/a,839,1722608042.75,4,pNodeReporter
1722608045.764427,max,14.28,-29.36,0.02,117.67,kayak,gray70,MALCONFIG,n/a,840,1722608045.76,4,pNodeReporter
1722608048.652817,max,14.15,-29.2,0.03,117.67,kayak,gray70,MALCONFIG,n/a,841,1722608048.65,4,pNodeReporter
1722608051.668107,max,14.06,-29.1,0.02,117.67,kayak,gray70,MALCONFIG,n/a,842,1722608051.67,4,pNodeReporter
1722608054.681747,max,14.03,-29.05,0.01,117.67,kayak,gray70,MALCONFIG,n/a,843,1722608054.68,4,pNodeReporter
1722608057.695377,max,13.89,-29.03,0.02,117.67,kayak,gray70,MALCONFIG,n/a,844,1722608057.7,4,pNodeReporter
1722608060.703967,max,13.8,-28.86,0.03,117.67,kayak,gray70,MALCONFIG,n/a,845,1722608060.7,4,pNodeReporter
1722608062.8356571,max,13.69,-28.7,0.03,117.67,kayak,gray70,MALCONFIG,n/a,846,1722608062.84,4,pNodeReporter
1722608065.5941172,max,13.57,-28.57,0.03,117.67,kayak,gray70,MALCONFIG,n/a,847,1722608065.59,4,pNodeReporter
1722608068.610527,max,13.51,-28.51,0.02,117.67,kayak,gray70,MALCONFIG,n/a,848,1722608068.61,4,pNodeReporter
1722608071.6213071,max,13.46,-28.58,0,117.67,kayak,gray70,MALCONFIG,n/a,849,1722608071.62,4,pNodeReporter
1722608074.636987,max,13.42,-28.66,0.03,117.67,kayak,gray70,MALCONFIG,n/a,850,1722608074.64,4,pNodeReporter
1722608077.651197,max,13.42,-28.68,0.02,117.67,kayak,gray70,MALCONFIG,n/a,851,1722608077.65,4,pNodeReporter
1722608080.666037,max,13.4,-28.6,0.03,117.67,kayak,gray70,MALCONFIG,n/a,852,1722608080.67,4,pNodeReporter
1722608083.681467,max,13.36,-28.53,0.03,117.67,kayak,gray70,MALCONFIG,n/a,853,1722608083.68,4,pNodeReporter
1722608086.6964471,max,13.35,-28.6,0.03,117.67,kayak,gray70,MALCONFIG,n/a,854,1722608086.7,4,pNodeReporter
1722608089.7071671,max,13.35,-28.64,0.01,117.67,kayak,gray70,MALCONFIG,n/a,855,1722608089.71,4,pNodeReporter
1722608092.722307,max,13.29,-28.66,0.02,117.67,kayak,gray70,MALCONFIG,n/a,856,1722608092.72,4,pNodeReporter
1722608095.736027,max,13.31,-28.64,0.06,117.67,kayak,gray70,MALCONFIG,n/a,857,1722608095.74,4,pNodeReporter
1722608098.752237,max,13.28,-28.66,0.03,117.67,kayak,gray70,MALCONFIG,n/a,858,1722608098.75,4,pNodeReporter
1722608101.766257,max,13.32,-28.57,0.04,117.67,kayak,gray70,MALCONFIG,n/a,859,1722608101.77,4,pNodeReporter
1722608104.7814372,max,13.31,-28.55,0.03,117.67,kayak,gray70,MALCONFIG,n/a,860,1722608104.78,4,pNodeReporter
1722608107.7963672,max,13.21,-28.57,0.01,117.67,kayak,gray70,MALCONFIG,n/a,861,1722608107.8,4,pNodeReporter
1722608110.8107672,max,13.1,-28.58,0.03,117.67,kayak,gray70,MALCONFIG,n/a,862,1722608110.81,4,pNodeReporter
1722608113.825787,max,13.09,-28.6,0.04,117.67,kayak,gray70,MALCONFIG,n/a,863,1722608113.83,4,pNodeReporter
1722608116.839477,max,13.07,-28.62,0.02,117.67,kayak,gray70,MALCONFIG,n/a,864,1722608116.84,4,pNodeReporter
1722608119.8537672,max,13.03,-28.58,0.02,117.67,kayak,gray70,MALCONFIG,n/a,865,1722608119.85,4,pNodeReporter
1722608122.867157,max,12.98,-28.57,0.04,117.67,kayak,gray70,MALCONFIG,n/a,866,1722608122.87,4,pNodeReporter
1722608125.881597,max,12.94,-28.53,0.04,117.67,kayak,gray70,MALCONFIG,n/a,867,1722608125.88,4,pNodeReporter
1722608128.897097,max,12.89,-28.49,0.02,117.67,kayak,gray70,MALCONFIG,n/a,868,1722608128.9,4,pNodeReporter
1722608131.909797,max,12.84,-28.51,0.04,117.67,kayak,gray70,MALCONFIG,n/a,869,1722608131.91,4,pNodeReporter
1722608134.9248672,max,12.77,-28.51,0.01,117.67,kayak,gray70,MALCONFIG,n/a,870,1722608134.92,4,pNodeReporter
1722608137.939167,max,12.74,-28.53,0.06,117.67,kayak,gray70,MALCONFIG,n/a,871,1722608137.94,4,pNodeReporter
1722608140.956047,max,12.72,-28.58,0.01,117.67,kayak,gray70,MALCONFIG,n/a,872,1722608140.96,4,pNodeReporter
1722608143.967947,max,12.63,-28.58,0.03,117.67,kayak,gray70,MALCONFIG,n/a,873,1722608143.97,4,pNodeReporter
1722608146.977827,max,12.54,-28.6,0.04,117.67,kayak,gray70,MALCONFIG,n/a,874,1722608146.98,4,pNodeReporter
1722608149.994307,max,12.46,-28.6,0.02,117.67,kayak,gray70,MALCONFIG,n/a,875,1722608149.99,4,pNodeReporter
1722608153.008897,max,12.42,-28.6,0.01,117.67,kayak,gray70,MALCONFIG,n/a,876,1722608153.01,4,pNodeReporter
1722608156.018157,max,12.22,-28.64,0.02,117.67,kayak,gray70,MALCONFIG,n/a,877,1722608156.02,4,pNodeReporter
1722608159.0346072,max,12.14,-28.58,0.01,117.67,kayak,gray70,MALCONFIG,n/a,878,1722608159.03,4,pNodeReporter
1722608162.044807,max,12.16,-28.51,0.03,117.67,kayak,gray70,MALCONFIG,n/a,879,1722608162.04,4,pNodeReporter
1722608165.0584571,max,12.22,-28.58,0.05,117.67,kayak,gray70,MALCONFIG,n/a,880,1722608165.06,4,pNodeReporter
1722608168.073277,max,12.18,-28.62,0.01,117.67,kayak,gray70,MALCONFIG,n/a,881,1722608168.07,4,pNodeReporter
1722608171.084917,max,12.11,-28.64,0.01,117.67,kayak,gray70,MALCONFIG,n/a,882,1722608171.08,4,pNodeReporter
1722608174.102607,max,12.06,-28.66,0.03,117.67,kayak,gray70,MALCONFIG,n/a,883,1722608174.1,4,pNodeReporter
1722608177.116777,max,12.01,-28.64,0.01,117.67,kayak,gray70,MALCONFIG,n/a,884,1722608177.12,4,pNodeReporter
1722608180.1302571,max,11.92,-28.55,0.01,117.67,kayak,gray70,MALCONFIG,n/a,885,1722608180.13,4,pNodeReporter
1722608183.145817,max,11.83,-28.51,0.02,117.67,kayak,gray70,MALCONFIG,n/a,886,1722608183.15,4,pNodeReporter
1722608186.160017,max,11.76,-28.58,0.01,117.67,kayak,gray70,MALCONFIG,n/a,887,1722608186.16,4,pNodeReporter
1722608189.176127,max,11.68,-28.71,0.01,117.67,kayak,gray70,MALCONFIG,n/a,888,1722608189.18,4,pNodeReporter
1722608192.1929271,max,11.58,-28.7,0.05,117.67,kayak,gray70,MALCONFIG,n/a,889,1722608192.19,4,pNodeReporter
1722608195.205687,max,11.58,-28.6,0,117.67,kayak,gray70,MALCONFIG,n/a,890,1722608195.21,4,pNodeReporter
1722608198.219757,max,11.55,-28.55,0.04,117.67,kayak,gray70,MALCONFIG,n/a,891,1722608198.22,4,pNodeReporter
1722608201.233917,max,11.51,-28.64,0.02,117.67,kayak,gray70,MALCONFIG,n/a,892,1722608201.23,4,pNodeReporter
1722608204.248997,max,11.42,-28.68,0.01,117.67,kayak,gray70,MALCONFIG,n/a,893,1722608204.25,4,pNodeReporter
1722608207.2642171,max,11.33,-28.68,0.02,117.67,kayak,gray70,MALCONFIG,n/a,894,1722608207.26,4,pNodeReporter
1722608210.279107,max,11.32,-28.71,0.01,117.67,kayak,gray70,MALCONFIG,n/a,895,1722608210.28,4,pNodeReporter
1722608213.295027,max,11.25,-28.77,0.01,117.67,kayak,gray70,MALCONFIG,n/a,896,1722608213.29,4,pNodeReporter
1722608216.309817,max,11.16,-28.82,0.02,117.67,kayak,gray70,MALCONFIG,n/a,897,1722608216.31,4,pNodeReporter
1722608219.322277,max,11.12,-28.84,0.02,117.67,kayak,gray70,MALCONFIG,n/a,898,1722608219.32,4,pNodeReporter
1722608222.331767,max,11.06,-28.79,0.04,117.67,kayak,gray70,MALCONFIG,n/a,899,1722608222.33,4,pNodeReporter
1722608225.345547,max,11.01,-28.66,0.01,117.67,kayak,gray70,MALCONFIG,n/a,900,1722608225.35,4,pNodeReporter
1722608228.359327,max,11.05,-28.53,0.01,117.67,kayak,gray70,MALCONFIG,n/a,901,1722608228.36,4,pNodeReporter
1722608231.367947,max,10.95,-28.51,0.04,117.67,kayak,gray70,MALCONFIG,n/a,902,1722608231.37,4,pNodeReporter
1722608234.380307,max,10.87,-28.55,0.04,117.67,kayak,gray70,MALCONFIG,n/a,903,1722608234.38,4,pNodeReporter
1722608237.394007,max,10.84,-28.64,0.01,117.67,kayak,gray70,MALCONFIG,n/a,904,1722608237.39,4,pNodeReporter
1722608240.408317,max,10.79,-28.7,0.02,117.67,kayak,gray70,MALCONFIG,n/a,905,1722608240.41,4,pNodeReporter
1722608243.420247,max,10.8,-28.49,0.02,117.67,kayak,gray70,MALCONFIG,n/a,906,1722608243.42,4,pNodeReporter
1722608246.434987,max,10.87,-28.4,0.03,117.67,kayak,gray70,MALCONFIG,n/a,907,1722608246.43,4,pNodeReporter
1722608249.4489172,max,10.9,-28.38,0.02,117.67,kayak,gray70,MALCONFIG,n/a,908,1722608249.45,4,pNodeReporter
1722608252.459777,max,10.92,-28.36,0.01,117.67,kayak,gray70,MALCONFIG,n/a,909,1722608252.46,4,pNodeReporter
1722608255.475497,max,10.92,-28.27,0.02,117.67,kayak,gray70,MALCONFIG,n/a,910,1722608255.48,4,pNodeReporter
1722608258.489877,max,10.91,-28.18,0.02,117.67,kayak,gray70,MALCONFIG,n/a,911,1722608258.49,4,pNodeReporter
1722608261.506087,max,10.83,-28.14,0.03,117.67,kayak,gray70,MALCONFIG,n/a,912,1722608261.51,4,pNodeReporter
1722608264.521477,max,10.75,-28.23,0.02,117.67,kayak,gray70,MALCONFIG,n/a,913,1722608264.52,4,pNodeReporter
1722608267.531927,max,10.65,-28.36,0.03,117.67,kayak,gray70,MALCONFIG,n/a,914,1722608267.53,4,pNodeReporter
1722608270.5486171,max,10.57,-28.36,0.01,117.67,kayak,gray70,MALCONFIG,n/a,915,1722608270.55,4,pNodeReporter
1722608273.564657,max,10.51,-28.38,0.01,117.67,kayak,gray70,MALCONFIG,n/a,916,1722608273.56,4,pNodeReporter
1722608276.578757,max,10.42,-28.42,0.03,117.67,kayak,gray70,MALCONFIG,n/a,917,1722608276.58,4,pNodeReporter
1722608279.592297,max,10.28,-28.53,0.03,117.67,kayak,gray70,MALCONFIG,n/a,918,1722608279.59,4,pNodeReporter
1722608282.6062372,max,10.27,-28.71,0.01,117.67,kayak,gray70,MALCONFIG,n/a,919,1722608282.61,4,pNodeReporter
1722608285.620207,max,10.29,-28.9,0.04,117.67,kayak,gray70,MALCONFIG,n/a,920,1722608285.62,4,pNodeReporter
1722608288.634287,max,10.29,-28.99,0.03,117.67,kayak,gray70,MALCONFIG,n/a,921,1722608288.63,4,pNodeReporter
1722608291.6485372,max,10.28,-29.03,0.01,117.67,kayak,gray70,MALCONFIG,n/a,922,1722608291.65,4,pNodeReporter
1722608294.662307,max,10.32,-29.05,0.01,117.67,kayak,gray70,MALCONFIG,n/a,923,1722608294.66,4,pNodeReporter
1722608297.673887,max,10.34,-29.01,0.01,117.67,kayak,gray70,MALCONFIG,n/a,924,1722608297.67,4,pNodeReporter
1722608300.686837,max,10.25,-28.94,0.02,117.67,kayak,gray70,MALCONFIG,n/a,925,1722608300.69,4,pNodeReporter
1722608303.701277,max,10.09,-28.86,0.01,117.67,kayak,gray70,MALCONFIG,n/a,926,1722608303.7,4,pNodeReporter
1722608306.715657,max,10.01,-28.79,0.03,117.67,kayak,gray70,MALCONFIG,n/a,927,1722608306.72,4,pNodeReporter
1722608309.600147,max,9.91,-28.64,0.01,117.67,kayak,gray70,MALCONFIG,n/a,928,1722608309.6,4,pNodeReporter
1722608312.609777,max,9.81,-28.6,0.04,117.67,kayak,gray70,MALCONFIG,n/a,929,1722608312.61,4,pNodeReporter
1722608315.622867,max,9.75,-28.68,0.03,117.67,kayak,gray70,MALCONFIG,n/a,930,1722608315.62,4,pNodeReporter
1722608318.631567,max,9.71,-28.57,0.01,117.67,kayak,gray70,MALCONFIG,n/a,931,1722608318.63,4,pNodeReporter
1722608321.644917,max,9.6,-28.49,0,117.67,kayak,gray70,MALCONFIG,n/a,932,1722608321.64,4,pNodeReporter
1722608324.659157,max,9.51,-28.58,0.02,117.67,kayak,gray70,MALCONFIG,n/a,933,1722608324.66,4,pNodeReporter
1722608327.674747,max,9.42,-28.68,0.01,117.67,kayak,gray70,MALCONFIG,n/a,934,1722608327.67,4,pNodeReporter
1722608330.687547,max,9.38,-28.7,0.03,117.67,kayak,gray70,MALCONFIG,n/a,935,1722608330.69,4,pNodeReporter
1722608333.703617,max,9.36,-28.81,0.03,117.67,kayak,gray70,MALCONFIG,n/a,936,1722608333.7,4,pNodeReporter
1722608336.716437,max,9.34,-28.86,0.03,117.67,kayak,gray70,MALCONFIG,n/a,937,1722608336.72,4,pNodeReporter
1722608339.7304971,max,9.34,-28.84,0.02,117.67,kayak,gray70,MALCONFIG,n/a,938,1722608339.73,4,pNodeReporter
1722608342.744337,max,9.42,-28.81,0.04,117.67,kayak,gray70,MALCONFIG,n/a,939,1722608342.74,4,pNodeReporter
1722608345.760477,max,9.47,-28.81,0.01,117.67,kayak,gray70,MALCONFIG,n/a,940,1722608345.76,4,pNodeReporter
1722608348.773147,max,9.43,-28.82,0.01,117.67,kayak,gray70,MALCONFIG,n/a,941,1722608348.77,4,pNodeReporter
1722608351.786897,max,9.34,-28.81,0.02,117.67,kayak,gray70,MALCONFIG,n/a,942,1722608351.79,4,pNodeReporter
1722608354.802977,max,9.31,-28.73,0.02,117.67,kayak,gray70,MALCONFIG,n/a,943,1722608354.8,4,pNodeReporter
1722608357.817097,max,9.27,-28.55,0.02,117.67,kayak,gray70,MALCONFIG,n/a,944,1722608357.82,4,pNodeReporter
1722608360.833327,max,9.2,-28.42,0.01,117.67,kayak,gray70,MALCONFIG,n/a,945,1722608360.83,4,pNodeReporter
1722608363.845417,max,9.14,-28.36,0.02,117.67,kayak,gray70,MALCONFIG,n/a,946,1722608363.85,4,pNodeReporter
1722608366.860147,max,9.06,-28.31,0.01,117.67,kayak,gray70,MALCONFIG,n/a,947,1722608366.86,4,pNodeReporter
1722608369.875907,max,8.98,-28.29,0.02,117.67,kayak,gray70,MALCONFIG,n/a,948,1722608369.88,4,pNodeReporter
1722608372.8907871,max,8.93,-28.25,0.01,117.67,kayak,gray70,MALCONFIG,n/a,949,1722608372.89,4,pNodeReporter
1722608375.9034472,max,8.9,-28.12,0.03,117.67,kayak,gray70,MALCONFIG,n/a,950,1722608375.9,4,pNodeReporter
1722608378.914977,max,8.93,-28.03,0.01,117.67,kayak,gray70,MALCONFIG,n/a,951,1722608378.91,4,pNodeReporter
1722608381.930217,max,8.91,-27.97,0.03,117.67,kayak,gray70,MALCONFIG,n/a,952,1722608381.93,4,pNodeReporter
1722608384.939327,max,8.83,-28.05,0.04,117.67,kayak,gray70,MALCONFIG,n/a,953,1722608384.94,4,pNodeReporter
1722608387.955637,max,8.77,-28.16,0.03,117.67,kayak,gray70,MALCONFIG,n/a,954,1722608387.96,4,pNodeReporter
1722608390.9692972,max,8.76,-28.29,0.01,117.67,kayak,gray70,MALCONFIG,n/a,955,1722608390.97,4,pNodeReporter
1722608393.980597,max,8.73,-28.42,0.03,117.67,kayak,gray70,MALCONFIG,n/a,956,1722608393.98,4,pNodeReporter
1722608396.988907,max,8.69,-28.49,0.02,117.67,kayak,gray70,MALCONFIG,n/a,957,1722608396.99,4,pNodeReporter
1722608400.001837,max,8.6,-28.51,0.01,117.67,kayak,gray70,MALCONFIG,n/a,958,1722608400,4,pNodeReporter
1722608403.017817,max,8.53,-28.51,0.03,117.67,kayak,gray70,MALCONFIG,n/a,959,1722608403.02,4,pNodeReporter
1722608406.029017,max,8.5,-28.51,0.02,117.67,kayak,gray70,MALCONFIG,n/a,960,1722608406.03,4,pNodeReporter
1722608409.042527,max,8.45,-28.53,0.02,117.67,kayak,gray70,MALCONFIG,n/a,961,1722608409.04,4,pNodeReporter
1722608412.058777,max,8.39,-28.53,0.03,117.67,kayak,gray70,MALCONFIG,n/a,962,1722608412.06,4,pNodeReporter
1722608415.0730572,max,8.39,-28.47,0.03,117.67,kayak,gray70,MALCONFIG,n/a,963,1722608415.07,4,pNodeReporter
1722608418.087147,max,8.38,-28.38,0.02,117.67,kayak,gray70,MALCONFIG,n/a,964,1722608418.09,4,pNodeReporter
1722608421.101967,max,8.32,-28.29,0.02,117.67,kayak,gray70,MALCONFIG,n/a,965,1722608421.1,4,pNodeReporter
1722608424.116367,max,8.27,-28.36,0.02,117.67,kayak,gray70,MALCONFIG,n/a,966,1722608424.12,4,pNodeReporter
1722608427.130067,max,8.24,-28.45,0.02,117.67,kayak,gray70,MALCONFIG,n/a,967,1722608427.13,4,pNodeReporter
1722608430.1443272,max,8.21,-28.53,0.01,117.67,kayak,gray70,MALCONFIG,n/a,968,1722608430.14,4,pNodeReporter
1722608433.1586971,max,8.14,-28.6,0.03,117.67,kayak,gray70,MALCONFIG,n/a,969,1722608433.16,4,pNodeReporter
1722608436.170177,max,8.16,-28.73,0.01,117.67,kayak,gray70,MALCONFIG,n/a,970,1722608436.17,4,pNodeReporter
1722608439.185867,max,8.19,-28.77,0.01,117.67,kayak,gray70,MALCONFIG,n/a,971,1722608439.19,4,pNodeReporter
1722608442.200907,max,8.16,-28.71,0.03,117.67,kayak,gray70,MALCONFIG,n/a,972,1722608442.2,4,pNodeReporter
1722608445.2099571,max,8.13,-28.57,0.04,117.67,kayak,gray70,MALCONFIG,n/a,973,1722608445.21,4,pNodeReporter
1722608448.2266672,max,8.1,-28.45,0.02,117.67,kayak,gray70,MALCONFIG,n/a,974,1722608448.23,4,pNodeReporter
1722608451.238737,max,8.05,-28.45,0.02,117.67,kayak,gray70,MALCONFIG,n/a,975,1722608451.24,4,pNodeReporter
1722608454.2468472,max,8.08,-28.44,0.02,117.67,kayak,gray70,MALCONFIG,n/a,976,1722608454.25,4,pNodeReporter
1722608457.259627,max,8.06,-28.51,0.03,117.67,kayak,gray70,MALCONFIG,n/a,977,1722608457.26,4,pNodeReporter
1722608460.2680771,max,8.02,-28.49,0.02,117.67,kayak,gray70,MALCONFIG,n/a,978,1722608460.27,4,pNodeReporter
1722608463.280677,max,7.99,-28.44,0.02,117.67,kayak,gray70,MALCONFIG,n/a,979,1722608463.28,4,pNodeReporter
1722608466.295187,max,7.95,-28.38,0.02,117.67,kayak,gray70,MALCONFIG,n/a,980,1722608466.3,4,pNodeReporter
1722608469.305767,max,7.9,-28.36,0.02,117.67,kayak,gray70,MALCONFIG,n/a,981,1722608469.31,4,pNodeReporter
1722608472.315397,max,7.84,-28.38,0.02,117.67,kayak,gray70,MALCONFIG,n/a,982,1722608472.32,4,pNodeReporter
1722608475.329687,max,7.73,-28.4,0.03,117.67,kayak,gray70,MALCONFIG,n/a,983,1722608475.33,4,pNodeReporter
1722608478.3434072,max,7.64,-28.38,0.02,117.67,kayak,gray70,MALCONFIG,n/a,984,1722608478.34,4,pNodeReporter
1722608481.358237,max,7.57,-28.36,0.01,117.67,kayak,gray70,MALCONFIG,n/a,985,1722608481.36,4,pNodeReporter
1722608484.372117,max,7.54,-28.27,0.02,117.67,kayak,gray70,MALCONFIG,n/a,986,1722608484.37,4,pNodeReporter
1722608487.3874772,max,7.56,-28.32,0.02,117.67,kayak,gray70,MALCONFIG,n/a,987,1722608487.39,4,pNodeReporter
1722608490.401787,max,7.54,-28.29,0.03,117.67,kayak,gray70,MALCONFIG,n/a,988,1722608490.4,4,pNodeReporter
1722608493.416047,max,7.49,-28.47,0.02,117.67,kayak,gray70,MALCONFIG,n/a,989,1722608493.42,4,pNodeReporter
1722608496.427027,max,7.38,-28.58,0.03,117.67,kayak,gray70,MALCONFIG,n/a,990,1722608496.43,4,pNodeReporter
1722608499.442567,max,7.41,-28.64,0.03,117.67,kayak,gray70,MALCONFIG,n/a,991,1722608499.44,4,pNodeReporter
1722608502.456247,max,7.32,-28.68,0.03,117.67,kayak,gray70,MALCONFIG,n/a,992,1722608502.46,4,pNodeReporter
1722608505.4717472,max,7.28,-28.75,0.02,117.67,kayak,gray70,MALCONFIG,n/a,993,1722608505.47,4,pNodeReporter
1722608508.487327,max,7.31,-28.79,0.04,117.67,kayak,gray70,MALCONFIG,n/a,994,1722608508.49,4,pNodeReporter
1722608511.501847,max,7.31,-28.66,0.03,117.67,kayak,gray70,MALCONFIG,n/a,995,1722608511.5,4,pNodeReporter
1722608514.517477,max,7.23,-28.55,0.04,117.67,kayak,gray70,MALCONFIG,n/a,996,1722608514.52,4,pNodeReporter
1722608517.532087,max,7.15,-28.44,0.03,117.67,kayak,gray70,MALCONFIG,n/a,997,1722608517.53,4,pNodeReporter
1722608520.540427,max,7.09,-28.47,0.02,117.67,kayak,gray70,MALCONFIG,n/a,998,1722608520.54,4,pNodeReporter
1722608523.5552971,max,7.05,-28.44,0.04,117.67,kayak,gray70,MALCONFIG,n/a,999,1722608523.56,4,pNodeReporter
1722608526.566837,max,6.97,-28.34,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1000,1722608526.57,4,pNodeReporter
1722608529.575097,max,6.91,-28.32,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1001,1722608529.57,4,pNodeReporter
1722608532.588037,max,6.82,-28.36,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1002,1722608532.59,4,pNodeReporter
1722608535.602237,max,6.73,-28.34,0.05,117.67,kayak,gray70,MALCONFIG,n/a,1003,1722608535.6,4,pNodeReporter
1722608538.616187,max,6.73,-28.25,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1004,1722608538.62,4,pNodeReporter
1722608541.630867,max,6.63,-28.21,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1005,1722608541.63,4,pNodeReporter
1722608544.645287,max,6.54,-28.18,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1006,1722608544.65,4,pNodeReporter
1722608547.654297,max,6.5,-28.03,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1007,1722608547.65,4,pNodeReporter
1722608550.669397,max,6.46,-27.86,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1008,1722608550.67,4,pNodeReporter
1722608553.555867,max,6.38,-27.68,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1009,1722608553.56,4,pNodeReporter
1722608556.569787,max,6.26,-27.58,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1010,1722608556.57,4,pNodeReporter
1722608559.584847,max,6.17,-27.58,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1011,1722608559.58,4,pNodeReporter
1722608562.5974572,max,6.11,-27.47,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1012,1722608562.6,4,pNodeReporter
1722608565.614947,max,6.05,-27.29,0.05,117.67,kayak,gray70,MALCONFIG,n/a,1013,1722608565.61,4,pNodeReporter
1722608568.6297572,max,6.01,-27.18,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1014,1722608568.63,4,pNodeReporter
1722608571.640727,max,5.94,-27.1,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1015,1722608571.64,4,pNodeReporter
1722608574.651247,max,5.87,-27.05,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1016,1722608574.65,4,pNodeReporter
1722608577.666537,max,5.79,-27.06,0.05,117.67,kayak,gray70,MALCONFIG,n/a,1017,1722608577.67,4,pNodeReporter
1722608580.682557,max,5.72,-27.08,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1018,1722608580.68,4,pNodeReporter
1722608583.698507,max,5.63,-27.05,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1019,1722608583.7,4,pNodeReporter
1722608586.712347,max,5.59,-27.01,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1020,1722608586.71,4,pNodeReporter
1722608589.726867,max,5.53,-26.99,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1021,1722608589.73,4,pNodeReporter
1722608592.735747,max,5.45,-27.03,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1022,1722608592.74,4,pNodeReporter
1722608595.747697,max,5.38,-27.08,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1023,1722608595.75,4,pNodeReporter
1722608598.762717,max,5.38,-27.06,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1024,1722608598.76,4,pNodeReporter
1722608601.778007,max,5.38,-26.94,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1025,1722608601.78,4,pNodeReporter
1722608604.793237,max,5.26,-26.86,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1026,1722608604.79,4,pNodeReporter
1722608607.807377,max,5.13,-26.79,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1027,1722608607.81,4,pNodeReporter
1722608610.821787,max,5,-26.81,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1028,1722608610.82,4,pNodeReporter
1722608613.8353271,max,4.89,-26.86,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1029,1722608613.84,4,pNodeReporter
1722608616.850107,max,4.8,-26.79,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1030,1722608616.85,4,pNodeReporter
1722608619.864377,max,4.72,-26.69,0.02,117.67,kayak,gray70,MALCONFIG,n/a,1031,1722608619.86,4,pNodeReporter
1722608622.8795872,max,4.61,-26.55,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1032,1722608622.88,4,pNodeReporter
1722608625.390677,max,4.5,-26.44,0.04,117.67,kayak,gray70,MALCONFIG,n/a,1033,1722608625.39,4,pNodeReporter
1722608627.902647,max,4.39,-26.32,0.03,117.67,kayak,gray70,MALCONFIG,n/a,1034,1722608627.9,4,pNodeReporter
